Datetime,Open,High,Low,Close,Volume
2025-11-18 01:04:00+00:00,91896.0,91942.33,91853.01,91936.0,6.92187608
2025-11-18 01:05:00+00:00,91930.46,91990.0,91832.0,91852.98,11.59340102
2025-11-18 01:06:00+00:00,91852.98,92018.0,91831.09,91931.82,7.18960145
2025-11-18 01:07:00+00:00,91931.99,91982.95,91876.0,91956.92,5.48916189
2025-11-18 01:08:00+00:00,91953.72,92044.64,91943.52,91999.99,5.60808997
2025-11-18 01:09:00+00:00,91998.0,92038.0,91941.87,92006.75,6.61129037
2025-11-18 01:10:00+00:00,92019.42,92052.31,91944.96,92018.02,3.6440438
2025-11-18 01:11:00+00:00,92018.02,92055.94,91949.35,91966.87,3.88853666
2025-11-18 01:12:00+00:00,91966.87,91966.87,91795.67,91896.3,11.68001477
2025-11-18 01:13:00+00:00,91896.3,91968.17,91836.24,91880.0,6.64984931
2025-11-18 01:14:00+00:00,91880.0,91907.42,91825.36,91825.36,2.90142248
2025-11-18 01:15:00+00:00,91825.36,91856.0,91669.68,91734.0,17.70104235
2025-11-18 01:16:00+00:00,91736.0,91971.24,91715.62,91932.01,22.14196567
2025-11-18 01:17:00+00:00,91932.0,91993.14,91890.01,91972.44,9.40585227
2025-11-18 01:18:00+00:00,91972.43,91972.43,91909.05,91931.83,5.50855881
2025-11-18 01:19:00+00:00,91931.83,92045.69,91923.06,92045.69,3.60468068
2025-11-18 01:20:00+00:00,92045.7,92088.0,91923.07,91934.53,10.29892199
2025-11-18 01:21:00+00:00,91933.99,91974.0,91892.0,91923.04,8.43909199
2025-11-18 01:22:00+00:00,91927.44,91988.75,91897.07,91911.98,14.563245
2025-11-18 01:23:00+00:00,91909.99,91998.76,91909.94,91931.06,2.56147368
2025-11-18 01:24:00+00:00,91931.05,91939.31,91779.79,91781.49,9.29853138
2025-11-18 01:25:00+00:00,91778.89,91778.89,91621.2,91678.01,5.407837
2025-11-18 01:26:00+00:00,91681.84,91701.99,91577.05,91583.53,6.22035377
2025-11-18 01:27:00+00:00,91583.54,91632.56,91520.49,91587.97,11.06020928
2025-11-18 01:28:00+00:00,91587.98,91652.99,91571.93,91641.87,6.21250392
2025-11-18 01:29:00+00:00,91645.33,91716.0,91637.56,91685.97,6.17209907
2025-11-18 01:30:00+00:00,91685.97,91794.78,91676.81,91762.5,15.86095408
2025-11-18 01:31:00+00:00,91762.49,91822.0,91700.0,91707.95,6.76417022
2025-11-18 01:32:00+00:00,91707.96,91782.89,91696.47,91751.63,6.50723087
2025-11-18 01:33:00+00:00,91751.63,91903.65,91736.42,91898.74,18.42581402
2025-11-18 01:34:00+00:00,91899.98,91955.0,91828.64,91891.99,6.29320964
2025-11-18 01:35:00+00:00,91896.59,91954.99,91870.85,91921.98,4.49102136
2025-11-18 01:36:00+00:00,91921.71,91945.51,91850.0,91865.98,6.36675407
2025-11-18 01:37:00+00:00,91865.98,91865.98,91731.11,91812.92,5.22244253
2025-11-18 01:38:00+00:00,91810.29,91828.0,91756.62,91756.62,1.08316153
2025-11-18 01:39:00+00:00,91759.98,91764.0,91707.79,91736.76,2.02458861
2025-11-18 01:40:00+00:00,91748.54,91784.0,91744.6,91751.83,3.28202153
2025-11-18 01:41:00+00:00,91748.0,91756.61,91682.47,91708.0,3.31559281
2025-11-18 01:42:00+00:00,91708.0,91743.47,91639.62,91651.48,5.75922087
2025-11-18 01:43:00+00:00,91647.13,91675.98,91598.0,91651.48,6.55997678
2025-11-18 01:44:00+00:00,91651.47,91791.66,91622.06,91786.08,3.68103279
2025-11-18 01:45:00+00:00,91786.07,91818.48,91720.0,91750.01,4.25099278
2025-11-18 01:46:00+00:00,91756.62,91823.03,91691.95,91789.56,16.26115314
2025-11-18 01:47:00+00:00,91786.17,91804.77,91682.34,91689.58,3.06920464
2025-11-18 01:48:00+00:00,91689.58,91751.6,91677.76,91704.5,2.19971233
2025-11-18 01:49:00+00:00,91706.05,91714.34,91646.37,91675.99,3.04219366
2025-11-18 01:50:00+00:00,91675.99,91699.99,91624.0,91640.0,3.56808173
2025-11-18 01:51:00+00:00,91633.98,91652.0,91538.26,91576.0,13.59832787
2025-11-18 01:52:00+00:00,91580.64,91614.26,91565.08,91604.0,4.9109921
2025-11-18 01:53:00+00:00,91602.94,91606.38,91534.81,91563.99,3.6642165
2025-11-18 01:54:00+00:00,91564.0,91625.99,91518.01,91568.03,4.60393106
2025-11-18 01:55:00+00:00,91568.03,91572.92,91502.37,91560.02,11.74307311
2025-11-18 01:56:00+00:00,91560.01,91586.62,91528.87,91564.0,5.32657779
2025-11-18 01:57:00+00:00,91563.84,91600.13,91550.0,91582.52,3.63594059
2025-11-18 01:58:00+00:00,91582.52,91690.92,91577.04,91645.39,8.65791905
2025-11-18 01:59:00+00:00,91648.03,91673.95,91594.56,91594.56,5.72093385
2025-11-18 02:00:00+00:00,91592.67,91624.0,91536.96,91567.17,8.62486272
2025-11-18 02:01:00+00:00,91562.12,91568.01,91380.01,91431.19,40.92019723
2025-11-18 02:02:00+00:00,91433.59,91450.01,91150.0,91183.82,43.71346987
2025-11-18 02:03:00+00:00,91190.48,91327.99,91156.57,91297.54,32.0636837
2025-11-18 02:04:00+00:00,91297.54,91297.54,91150.98,91242.0,10.28333424
2025-11-18 02:05:00+00:00,91240.05,91287.96,91142.0,91195.99,7.28428384
2025-11-18 02:06:00+00:00,91195.99,91245.98,91147.0,91214.42,12.8263511
2025-11-18 02:07:00+00:00,91214.41,91253.63,91158.14,91196.83,7.76451699
2025-11-18 02:08:00+00:00,91192.01,91276.02,91153.31,91276.02,6.24179178
2025-11-18 02:09:00+00:00,91276.02,91437.32,91276.02,91381.61,7.16240485
2025-11-18 02:10:00+00:00,91381.61,91409.99,91338.0,91348.89,5.42207971
2025-11-18 02:11:00+00:00,91348.88,91348.88,91179.41,91239.45,26.31264966
2025-11-18 02:12:00+00:00,91239.45,91252.92,91194.74,91204.0,2.86414088
2025-11-18 02:13:00+00:00,91203.81,91204.71,91001.01,91082.1,48.82142557
2025-11-18 02:14:00+00:00,91077.72,91086.87,91011.78,91060.3,15.14623376
2025-11-18 02:15:00+00:00,91062.18,91095.86,91013.48,91034.0,5.66373019
2025-11-18 02:16:00+00:00,91034.0,91068.5,90755.0,90819.68,88.54410928
2025-11-18 02:17:00+00:00,90819.68,90900.0,90639.66,90739.2,41.7877525
2025-11-18 02:18:00+00:00,90760.24,90805.57,90648.39,90757.95,28.13482291
2025-11-18 02:19:00+00:00,90751.87,90960.0,90740.47,90824.0,13.09278855
2025-11-18 02:20:00+00:00,90823.69,91240.0,90800.0,91224.48,33.54479044
2025-11-18 02:21:00+00:00,91228.69,91233.99,91022.0,91188.0,29.03865946
2025-11-18 02:22:00+00:00,91178.46,91318.67,91161.01,91220.56,15.40175169
2025-11-18 02:23:00+00:00,91217.88,91217.88,91082.11,91161.08,16.17784737
2025-11-18 02:24:00+00:00,91154.67,91353.66,91141.97,91231.66,23.30784898
2025-11-18 02:25:00+00:00,91233.22,91291.54,91153.27,91291.54,22.13696231
2025-11-18 02:26:00+00:00,91296.0,91349.25,91221.26,91276.83,8.24885306
2025-11-18 02:27:00+00:00,91276.83,91352.7,91263.27,91346.85,5.34370385
2025-11-18 02:28:00+00:00,91346.21,91562.06,91333.98,91480.55,13.01818247
2025-11-18 02:29:00+00:00,91480.54,91592.68,91480.52,91562.03,15.14419832
2025-11-18 02:30:00+00:00,91562.03,91625.0,91493.57,91525.99,18.65567554
2025-11-18 02:31:00+00:00,91525.98,91637.99,91480.69,91555.96,17.41104949
2025-11-18 02:32:00+00:00,91553.97,91635.97,91502.77,91502.77,5.65188306
2025-11-18 02:33:00+00:00,91502.76,91600.22,91455.64,91480.98,10.75157059
2025-11-18 02:34:00+00:00,91483.48,91499.5,91344.0,91356.75,6.41318634
2025-11-18 02:35:00+00:00,91356.73,91373.6,91190.26,91218.0,8.62671329
2025-11-18 02:36:00+00:00,91212.07,91270.43,91177.77,91177.77,7.06338567
2025-11-18 02:37:00+00:00,91174.08,91174.08,91033.92,91098.07,17.99697331
2025-11-18 02:38:00+00:00,91098.08,91259.96,91072.19,91249.93,16.84548338
2025-11-18 02:39:00+00:00,91249.93,91270.0,91143.41,91151.99,5.61567765
2025-11-18 02:40:00+00:00,91159.49,91219.29,91134.66,91205.62,4.23859708
2025-11-18 02:41:00+00:00,91196.34,91292.34,91182.85,91270.44,6.41995107
2025-11-18 02:42:00+00:00,91266.6,91283.58,91219.87,91246.0,2.78451742
2025-11-18 02:43:00+00:00,91247.81,91279.19,91205.53,91277.26,4.7005079
2025-11-18 02:44:00+00:00,91273.99,91273.99,91193.76,91220.89,3.9922534
2025-11-18 02:45:00+00:00,91220.89,91387.93,91176.16,91358.07,14.72574625
2025-11-18 02:46:00+00:00,91358.05,91558.15,91344.91,91499.19,32.83592112
2025-11-18 02:47:00+00:00,91499.19,91582.0,91348.0,91352.08,13.63126105
2025-11-18 02:48:00+00:00,91350.01,91383.0,91292.0,91371.88,18.5914877
2025-11-18 02:49:00+00:00,91374.07,91404.69,91322.2,91344.0,3.29317091
2025-11-18 02:50:00+00:00,91337.99,91379.88,91289.4,91300.44,4.25015668
2025-11-18 02:51:00+00:00,91300.44,91300.44,91105.98,91140.49,4.95916176
2025-11-18 02:52:00+00:00,91139.03,91169.27,91065.86,91147.98,17.45321617
2025-11-18 02:53:00+00:00,91147.99,91155.98,91065.06,91071.76,4.36978857
2025-11-18 02:54:00+00:00,91073.35,91077.5,91033.74,91066.33,4.60076734
2025-11-18 02:55:00+00:00,91068.96,91070.0,90980.0,91003.71,17.91961173
2025-11-18 02:56:00+00:00,91003.7,91029.82,90857.99,90948.64,6.56368226
2025-11-18 02:57:00+00:00,90948.91,90961.52,90875.92,90883.84,5.55120647
2025-11-18 02:58:00+00:00,90883.84,90893.99,90670.54,90680.0,15.35502002
2025-11-18 02:59:00+00:00,90681.17,90800.81,90545.01,90750.04,39.21620622
2025-11-18 03:00:00+00:00,90750.04,90787.09,90534.0,90571.06,20.3517594
2025-11-18 03:01:00+00:00,90561.09,90666.0,90500.0,90519.88,32.73907557
2025-11-18 03:02:00+00:00,90519.88,90549.09,90288.0,90348.14,49.6333148
2025-11-18 03:03:00+00:00,90351.83,90498.45,90319.11,90339.43,22.94226307
2025-11-18 03:04:00+00:00,90338.15,90354.0,90200.0,90274.64,51.35705535
2025-11-18 03:05:00+00:00,90271.53,90572.17,90254.28,90521.47,11.35483664
2025-11-18 03:06:00+00:00,90521.47,90574.4,90365.4,90365.4,11.34549878
2025-11-18 03:07:00+00:00,90359.43,90467.99,90246.0,90287.52,11.27627141
2025-11-18 03:08:00+00:00,90287.61,90287.61,90128.08,90222.96,25.32913855
2025-11-18 03:09:00+00:00,90223.56,90341.87,90207.0,90335.73,19.48588766
2025-11-18 03:10:00+00:00,90335.73,90386.81,90261.07,90321.97,10.58060498
2025-11-18 03:11:00+00:00,90319.76,90400.0,90294.71,90358.0,18.79221135
2025-11-18 03:12:00+00:00,90360.0,90360.0,90263.7,90287.28,7.58947732
2025-11-18 03:13:00+00:00,90291.98,90314.0,90235.5,90301.99,12.93391615
2025-11-18 03:14:00+00:00,90301.99,90336.0,90260.34,90277.98,7.83558329
2025-11-18 03:15:00+00:00,90284.0,90400.0,90272.62,90400.0,13.65444415
2025-11-18 03:16:00+00:00,90400.0,90433.61,90240.45,90412.0,9.24751735
2025-11-18 03:17:00+00:00,90412.0,90412.0,90310.0,90320.18,13.8888144
2025-11-18 03:18:00+00:00,90316.19,90342.0,90212.52,90302.5,17.01768575
2025-11-18 03:19:00+00:00,90298.0,90335.36,90234.48,90272.0,16.26749533
2025-11-18 03:20:00+00:00,90272.0,90372.0,90263.85,90309.99,12.31732674
2025-11-18 03:21:00+00:00,90309.98,90326.34,90152.27,90154.01,45.6406933
2025-11-18 03:22:00+00:00,90154.0,90209.43,90111.0,90111.4,118.85237434
2025-11-18 03:23:00+00:00,90111.4,90179.89,90035.0,90042.01,45.29205617
2025-11-18 03:24:00+00:00,90042.34,90097.45,90001.0,90087.84,91.93100812
2025-11-18 03:25:00+00:00,90091.08,90126.0,90002.43,90018.84,15.36415366
2025-11-18 03:26:00+00:00,90018.83,90201.96,89800.0,90201.96,243.14481754
2025-11-18 03:27:00+00:00,90200.03,90213.86,90045.0,90061.9,11.78015742
2025-11-18 03:28:00+00:00,90061.88,90069.99,89919.99,89934.0,24.09692197
2025-11-18 03:29:00+00:00,89938.0,89999.99,89898.99,89903.05,18.18659006
2025-11-18 03:30:00+00:00,89903.04,89971.98,89655.0,89701.99,66.48036935
2025-11-18 03:31:00+00:00,89701.99,90120.0,89668.0,90039.23,49.31335425
2025-11-18 03:32:00+00:00,90038.0,90114.11,89805.27,89808.0,26.61857676
2025-11-18 03:33:00+00:00,89808.0,89872.24,89708.04,89862.08,31.94655478
2025-11-18 03:34:00+00:00,89860.0,89860.0,89575.01,89658.6,32.59544482
2025-11-18 03:35:00+00:00,89667.36,89827.3,89640.02,89814.11,22.3100133
2025-11-18 03:36:00+00:00,89812.0,90017.22,89768.11,90017.22,35.78610306
2025-11-18 03:37:00+00:00,90006.02,90161.82,89975.03,90151.27,30.05070298
2025-11-18 03:38:00+00:00,90143.99,90391.4,90143.99,90366.07,34.12628929
2025-11-18 03:39:00+00:00,90366.07,90612.76,90362.33,90563.48,24.68877511
2025-11-18 03:40:00+00:00,90562.0,90654.14,90515.0,90618.53,22.25496147
2025-11-18 03:41:00+00:00,90620.92,90817.99,90620.9,90742.0,20.6584258
2025-11-18 03:42:00+00:00,90743.06,90743.06,90474.0,90568.0,23.62090148
2025-11-18 03:43:00+00:00,90562.02,90600.0,90485.99,90572.85,11.26120269
2025-11-18 03:44:00+00:00,90572.84,90616.96,90521.47,90521.47,11.12229634
2025-11-18 03:45:00+00:00,90521.47,90648.48,90521.47,90623.57,10.10731111
2025-11-18 03:46:00+00:00,90623.57,90623.57,90488.0,90596.0,10.32886028
2025-11-18 03:47:00+00:00,90596.0,90799.99,90574.02,90783.02,19.95066911
2025-11-18 03:48:00+00:00,90789.94,90800.0,90692.29,90692.3,31.06456308
2025-11-18 03:49:00+00:00,90692.31,90793.33,90600.0,90604.71,23.30278009
2025-11-18 03:50:00+00:00,90604.72,90662.0,90557.82,90604.69,8.20251784
2025-11-18 03:51:00+00:00,90604.69,90706.0,90604.68,90630.97,9.15192704
2025-11-18 03:52:00+00:00,90630.97,90712.0,90630.97,90705.95,8.12970099
2025-11-18 03:53:00+00:00,90701.98,90787.42,90675.0,90751.81,6.83502955
2025-11-18 03:54:00+00:00,90751.81,90751.82,90657.24,90708.34,22.99449541
2025-11-18 03:55:00+00:00,90714.01,90722.0,90601.36,90608.0,4.42924334
2025-11-18 03:56:00+00:00,90608.0,90656.0,90587.54,90617.0,10.51887141
2025-11-18 03:57:00+00:00,90617.0,90726.0,90609.4,90621.96,3.96064122
2025-11-18 03:58:00+00:00,90621.96,90746.5,90621.96,90696.42,7.62404841
2025-11-18 03:59:00+00:00,90696.42,90793.56,90674.15,90735.92,11.82232524
2025-11-18 04:00:00+00:00,90732.0,90756.0,90706.0,90721.3,11.09080367
2025-11-18 04:01:00+00:00,90721.31,90740.0,90632.01,90641.38,12.95867029
2025-11-18 04:02:00+00:00,90641.38,90668.27,90583.22,90643.99,12.30712627
2025-11-18 04:03:00+00:00,90644.0,90663.62,90591.88,90609.96,7.30533576
2025-11-18 04:04:00+00:00,90609.96,90615.37,90505.01,90514.85,16.84651715
2025-11-18 04:05:00+00:00,90514.85,90556.5,90317.55,90328.68,23.0462796
2025-11-18 04:06:00+00:00,90328.68,90477.26,90328.68,90389.68,28.43235749
2025-11-18 04:07:00+00:00,90387.61,90468.89,90276.0,90282.0,14.04704522
2025-11-18 04:08:00+00:00,90283.97,90398.0,90267.99,90328.66,13.98336146
2025-11-18 04:09:00+00:00,90328.66,90354.8,90169.7,90205.99,18.6219526
2025-11-18 04:10:00+00:00,90206.0,90262.0,90144.78,90206.11,13.25632991
2025-11-18 04:11:00+00:00,90206.11,90300.0,90181.98,90258.66,14.05366013
2025-11-18 04:12:00+00:00,90258.66,90295.96,90163.92,90267.15,17.82803726
2025-11-18 04:13:00+00:00,90267.15,90293.69,90188.43,90211.58,13.21386883
2025-11-18 04:14:00+00:00,90211.58,90249.26,90163.92,90188.58,8.28136381
2025-11-18 04:15:00+00:00,90192.96,90267.41,90000.0,90105.0,29.12319834
2025-11-18 04:16:00+00:00,90108.41,90146.0,89959.86,90005.78,12.14819248
2025-11-18 04:17:00+00:00,90004.38,90092.6,89842.23,89890.26,18.8921496
2025-11-18 04:18:00+00:00,89890.25,89973.96,89846.72,89865.39,12.56236315
2025-11-18 04:19:00+00:00,89875.41,89988.0,89857.98,89985.61,13.19346056
2025-11-18 04:20:00+00:00,89980.0,90069.74,89848.01,89879.5,20.02716567
2025-11-18 04:21:00+00:00,89879.5,89974.44,89825.52,89892.3,9.28346893
2025-11-18 04:22:00+00:00,89895.12,90039.94,89843.36,89925.63,23.6189466
2025-11-18 04:23:00+00:00,89930.0,90087.4,89914.5,89980.67,9.40755686
2025-11-18 04:24:00+00:00,89980.0,89992.17,89851.1,89875.89,13.1379565
2025-11-18 04:25:00+00:00,89875.9,90000.0,89855.0,89934.54,19.49218205
2025-11-18 04:26:00+00:00,89930.16,89930.16,89800.0,89821.83,16.38349967
2025-11-18 04:27:00+00:00,89821.82,89865.57,89790.98,89814.0,9.61213776
2025-11-18 04:28:00+00:00,89813.98,89862.52,89791.0,89853.99,7.38480945
2025-11-18 04:29:00+00:00,89857.39,89904.0,89791.01,89818.0,9.29291547
2025-11-18 04:30:00+00:00,89818.0,89921.39,89818.0,89871.99,8.88115042
2025-11-18 04:31:00+00:00,89867.11,89899.26,89837.44,89883.98,5.96772107
2025-11-18 04:32:00+00:00,89879.48,89930.0,89798.0,89814.01,16.72985984
2025-11-18 04:33:00+00:00,89814.01,89981.71,89814.01,89948.11,11.60537813
2025-11-18 04:34:00+00:00,89942.1,90017.01,89912.26,89973.97,5.21849526
2025-11-18 04:35:00+00:00,89968.03,90050.0,89917.03,89935.34,7.08411465
2025-11-18 04:36:00+00:00,89930.23,90005.27,89877.13,89890.01,22.02505757
2025-11-18 04:37:00+00:00,89890.01,89900.0,89822.96,89847.06,15.27141262
2025-11-18 04:38:00+00:00,89837.99,89899.47,89834.0,89880.0,6.48586281
2025-11-18 04:39:00+00:00,89879.98,89934.23,89855.7,89887.27,8.22528198
2025-11-18 04:40:00+00:00,89887.28,89929.99,89860.3,89860.3,6.81271209
2025-11-18 04:41:00+00:00,89860.09,89923.98,89860.09,89917.95,7.09662219
2025-11-18 04:42:00+00:00,89915.31,89948.0,89885.12,89918.0,7.986435
2025-11-18 04:43:00+00:00,89919.35,90017.76,89919.35,89969.96,12.17663964
2025-11-18 04:44:00+00:00,89969.95,89981.3,89721.03,89747.98,15.3095504
2025-11-18 04:45:00+00:00,89747.54,89837.11,89677.01,89677.01,21.38592976
2025-11-18 04:46:00+00:00,89677.01,89725.64,89654.15,89704.44,10.0942711
2025-11-18 04:47:00+00:00,89703.99,89708.03,89183.48,89614.8,100.39959928
2025-11-18 04:48:00+00:00,89606.05,89894.0,89504.42,89889.92,20.53864612
2025-11-18 04:49:00+00:00,89895.11,89896.0,89703.01,89766.0,19.15274586
